X,Y,highway,name,bus,public_transport,ref,network,check_date,description,gtfs_agency_id,gtfs_agency_name,gtfs_agency_url,gtfs_description,gtfs_id,gtfs_location_type,gtfs_stop_code,license,wheelchair,shelter,gtfs_parent_station,bench,tactile_paving,route_ref
-105.248825,40.0001601,bus_stop,Baseline Rd & 35th St,yes,platform,12343,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,12343,0,12343,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,no,,,,
-105.249538,39.9998871,bus_stop,Baseline Rd & 35th St,yes,platform,12344,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,12344,0,12344,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,no,,,,
-105.246974,40.0001751,bus_stop,Baseline Rd & 37th St,yes,platform,12345,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,12345,0,12345,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.246154,39.9999281,bus_stop,Baseline Rd & 37th St,yes,platform,12346,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,12346,0,12346,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.224578,40.0000391,bus_stop,Baseline Rd & 55th St,yes,platform,22807,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,22807,0,22807,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.225809,40.0002221,bus_stop,Baseline Rd & 55th St,yes,platform,22880,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,22880,0,22880,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.177747,40.0000761,bus_stop,Baseline Rd & 75th St,yes,platform,22825,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,22825,0,22825,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.176571,40.0002771,bus_stop,Baseline Rd & 75th St,yes,platform,22826,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,22826,0,22826,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.107662,40.0002911,bus_stop,Baseline Rd & Anna Thomas Pkwy,yes,platform,33154,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,33154,0,33154,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.107765,40.0000921,bus_stop,Baseline Rd & Anna Thomas Pkwy,yes,platform,33155,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,33155,0,33155,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.105514,40.0002741,bus_stop,Baseline Rd & Aspen Ridge Dr,yes,platform,22845,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,22845,0,22845,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.262765,40.0003301,bus_stop,Baseline Rd & Broadway,yes,platform,12338,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,12338,0,12338,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.261744,40.0001461,bus_stop,Baseline Rd & Broadway,yes,platform,12348,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,12348,0,12348,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,yes,,,,
-105.104511,40.0000981,bus_stop,Baseline Rd & Caria Dr,yes,platform,21872,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,21872,0,21872,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.213609,40.0000551,bus_stop,Baseline Rd & Cherryvale Rd,yes,platform,22812,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,22812,0,22812,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.213528,40.0001411,bus_stop,Baseline Rd & Cherryvale Rd,yes,platform,22813,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,22813,0,22813,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.230056,40.0001541,bus_stop,Baseline Rd & Crescent Dr,yes,platform,19819,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,19819,0,19819,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.100005,40.0001511,bus_stop,Baseline Rd & Crossing Dr,yes,platform,17969,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,17969,0,17969,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.143488,40.0000891,bus_stop,Baseline Rd & Elgin Dr,yes,platform,22835,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,22835,0,22835,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.143448,40.0001841,bus_stop,Baseline Rd & Elgin Dr,yes,platform,22836,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,22836,0,22836,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.116065,40.0000891,bus_stop,Baseline Rd & Gold Hill Dr,yes,platform,23998,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,23998,0,23998,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.116255,40.0002581,bus_stop,Baseline Rd & Gold Hill Dr,yes,platform,23999,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,23999,0,23999,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.239557,39.9999771,bus_stop,Baseline Rd & Inca Pkwy,yes,platform,12351,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,12351,0,12351,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.240602,40.0002211,bus_stop,Baseline Rd & Inca Pkwy,yes,platform,12352,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,12352,0,12352,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.124053,40.0000691,bus_stop,Baseline Rd & Indian Peaks Dr,yes,platform,22843,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,22843,0,22843,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.124635,40.0002861,bus_stop,Baseline Rd & Indian Peaks Dr,yes,platform,22858,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,22858,0,22858,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.134266,40.0003131,bus_stop,Baseline Rd & Indian Peaks Trail West,yes,platform,33365,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,33365,0,33365,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.137689,40.0000941,bus_stop,Baseline Rd & King St,yes,platform,22837,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,22837,0,22837,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.138527,40.0002561,bus_stop,Baseline Rd & King St,yes,platform,22838,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,22838,0,22838,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.19756,40.0012391,bus_stop,Baseline Rd & Lakeview Dr,yes,platform,22819,Regional Transportation District,2017/3/4,Vehicles Travelling Southeast,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Southeast,22819,0,22819,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.197851,40.0016041,bus_stop,Baseline Rd & Lakeview Dr,yes,platform,22820,Regional Transportation District,2017/3/4,Vehicles Travelling Northwest,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Northwest,22820,0,22820,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.183656,40.0000581,bus_stop,Baseline Rd & Mallard Pond Dr,yes,platform,22823,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,22823,0,22823,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.184352,40.0001651,bus_stop,Baseline Rd & Mallard Pond Dr,yes,platform,22824,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,22824,0,22824,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.229152,39.9999511,bus_stop,Baseline Rd & Manhattan Dr,yes,platform,19694,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,19694,0,19694,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.243269,39.9999831,bus_stop,Baseline Rd & Meadowbrook Dr,yes,platform,12354,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,12354,0,12354,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.2435354,40.0002569,bus_stop,Baseline Rd & Meadowbrook Dr,yes,platform,12355,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,12355,0,12355,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.236953,40.0002221,bus_stop,Baseline Rd & Mohawk Dr,yes,platform,12357,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,12357,0,12357,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,yes,,yes,,
-105.236847,39.9999771,bus_stop,Baseline Rd & Mohawk Dr,yes,platform,12358,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,12358,0,12358,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.129332,40.0000721,bus_stop,Baseline Rd & N 95th St,yes,platform,22839,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,22839,0,22839,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.150974,40.0000691,bus_stop,Baseline Rd & Nyland Way,yes,platform,22831,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,22831,0,22831,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.152134,40.0001681,bus_stop,Baseline Rd & Nyland Way,yes,platform,22832,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,22832,0,22832,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.167367,40.0000781,bus_stop,Baseline Rd & Ord Dr,yes,platform,22829,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,22829,0,22829,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.167843,40.0001741,bus_stop,Baseline Rd & Ord Dr,yes,platform,22830,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,22830,0,22830,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.20994,40.0035831,bus_stop,Baseline Rd & Platt Middle School,yes,platform,22859,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,22859,0,22859,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.21008,40.0036881,bus_stop,Baseline Rd & Platt Middle School,yes,platform,22860,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,22860,0,22860,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.129618,40.0003341,bus_stop,Baseline Rd & Rendezvous Dr,yes,platform,22842,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,22842,0,22842,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.134165,40.0001131,bus_stop,Baseline Rd & Roser Dr,yes,platform,33366,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,33366,0,33366,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.20273,40.0032671,bus_stop,Baseline Rd & Stearns Ave,yes,platform,22817,Regional Transportation District,2017/3/4,Vehicles Travelling Southeast,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Southeast,22817,0,22817,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.202665,40.0033681,bus_stop,Baseline Rd & Stearns Ave,yes,platform,22818,Regional Transportation District,2017/3/4,Vehicles Travelling Northwest,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Northwest,22818,0,22818,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.170771,40.0000601,bus_stop,Baseline Rd & Wewoka Dr,yes,platform,22827,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,22827,0,22827,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.171002,40.0001741,bus_stop,Baseline Rd & Wewoka Dr,yes,platform,22828,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,22828,0,22828,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.255235,39.9893281,bus_stop,Boulder Church of The Nazarene,yes,platform,33791,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,33791,1,33791,http://www.rtd-denver.com/Developer-licenseagreement.shtml,,,,,,
-105.25162,40.0241311,bus_stop,Boulder Junction at Depot Square Station,yes,platform,34454,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,34454,1,34454,http://www.rtd-denver.com/Developer-licenseagreement.shtml,,,,,,
